HORA,Ticket Entrada,Salida,Saldo ticket,Abonados _Entrada,Abonados _Salida,Abonados _Saldo,Mi-fare Entrada,Mi-fare Salida,Mi-fare Saldo,Saldo Total,AP Manual y Perm.,Saldo Final,Real
23/12/2021 14:30:00,2.494,1.988,506,177,113,64,77,75,2,572,,572,"0,89"
23/12/2021 15:00:00,2.651,2.142,509,190,124,66,85,80,5,580,,580,"0,90"
23/12/2021 15:30:00,2.845,2.316,529,208,139,69,88,83,5,603,,603,"0,94"
23/12/2021 16:00:00,3.058,2.504,554,220,158,62,94,86,8,624,,624,"0,97"
23/12/2021 16:30:00,3.242,2.681,561,227,172,55,99,94,5,621,,621,"0,97"
23/12/2021 17:00:00,3.426,2.874,552,238,190,48,103,100,3,603,,603,"0,94"
23/12/2021 17:30:00,3.581,3.052,529,245,204,41,112,101,11,581,,581,"0,90"
23/12/2021 18:00:00,3.771,3.238,533,220,158,62,115,103,12,607,,607,"0,94"
23/12/2021 18:30:00,3.935,3.405,530,265,243,22,119,110,9,561,,561,"0,87"
23/12/2021 19:00:00,4.094,3.579,515,276,254,22,122,117,5,542,,542,"0,84"
23/12/2021 19:30:00,4.276,3.722,554,283,272,11,126,123,3,568,,568,"0,88"
23/12/2021 20:00:00,4.470,3.874,596,294,284,10,131,127,4,610,,610,"0,95"
23/12/2021 20:30:00,4.606,4.012,594,307,293,14,135,129,6,614,,614,"0,95"
23/12/2021 21:00:00,4.684,4.185,499,320,307,13,139,132,7,519,,519,"0,81"
23/12/2021 21:30:00,4.692,4.299,393,332,322,10,139,134,5,408,,408,"0,63"
23/12/2021 22:00:00,4.699,4.425,274,345,337,8,139,136,3,285,,285,"0,44"
24/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
24/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
24/12/2021 8:00:00,138,8,130,38,14,24,5,12,-7,147,,147,"0,23"
24/12/2021 8:30:00,361,42,319,46,14,32,19,14,5,356,,356,"0,55"
24/12/2021 9:00:00,592,132,460,52,15,37,29,17,12,509,,509,"0,79"
24/12/2021 9:30:00,833,267,566,55,18,37,40,25,15,618,,618,"0,96"
24/12/2021 10:00:00,1.027,389,638,62,22,40,45,35,10,688,,688,"1,07"
24/12/2021 10:30:00,1.263,579,684,73,29,44,52,40,12,740,,740,"1,15"
24/12/2021 11:00:00,1.332,800,532,78,37,41,54,46,8,581,,581,"0,90"
24/12/2021 11:30:00,1.563,1.034,529,93,48,45,58,56,2,576,,576,"0,90"
24/12/2021 12:00:00,1.757,1.187,570,106,61,45,62,61,1,616,,616,"0,96"
24/12/2021 12:30:00,1.968,1.340,628,115,74,41,65,65,0,669,,669,"1,04"
24/12/2021 13:00:00,2.124,1.529,595,125,83,42,68,68,0,637,,637,"0,99"
24/12/2021 13:30:00,2.278,1.669,609,135,95,40,74,69,5,654,,654,"1,02"
24/12/2021 14:00:00,2.449,1.839,610,144,105,39,77,69,8,657,,657,"1,02"
24/12/2021 14:30:00,2.637,1.998,639,158,120,38,81,71,10,687,,687,"1,07"
24/12/2021 15:00:00,2.840,2.148,692,169,134,35,83,73,10,737,,737,"1,15"
24/12/2021 15:30:00,3.010,2.294,716,178,152,26,87,77,10,752,,752,"1,17"
24/12/2021 16:00:00,3.204,2.504,700,185,164,21,91,85,6,727,64,663,"1,03"
24/12/2021 16:30:00,3.377,2.671,706,196,174,22,92,90,2,730,150,580,"0,90"
24/12/2021 17:00:00,3.537,2.853,684,205,193,12,95,92,3,699,153,546,"0,85"
24/12/2021 17:30:00,3.687,3.056,631,217,206,11,97,92,5,647,154,493,"0,77"
24/12/2021 18:00:00,3.765,3.262,503,227,218,9,100,96,4,516,160,356,"0,55"
24/12/2021 18:30:00,3.812,3.438,374,242,231,11,100,100,0,385,174,211,"0,33"
24/12/2021 19:00:00,3.835,3.572,263,256,250,6,100,102,-2,267,200,67,"0,10"
24/12/2021 19:30:00,3.836,3.597,239,257,264,-7,100,102,-2,230,200,30,"0,05"
24/12/2021 20:00:00,,,0,,,0,,,0,0,,0,"0,00"
24/12/2021 20:30:00,,,0,,,0,,,0,0,,0,"0,00"
24/12/2021 21:00:00,,,0,,,0,,,0,0,,0,"0,00"
24/12/2021 21:30:00,,,0,,,0,,,0,0,,0,"0,00"
24/12/2021 22:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 8:00:00,20,1,19,0,10,-10,0,0,0,9,1,8,"0,01"
25/12/2021 8:30:00,30,1,29,0,10,-10,0,0,0,19,1,18,"0,03"
25/12/2021 9:00:00,65,2,63,0,25,-25,0,0,0,38,1,37,"0,06"
25/12/2021 9:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 10:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 10:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 11:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 11:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 12:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 12:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 13:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 13:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 14:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 14:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 15:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 15:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 16:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 16:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 17:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 17:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 18:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 18:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 19:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 19:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 20:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 20:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 21:00:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 21:30:00,,,0,,,0,,,0,0,,0,"0,00"
25/12/2021 22:00:00,,,0,,,0,,,0,0,,0,"0,00"
26/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
26/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
26/12/2021 8:00:00,25,0,25,0,0,0,0,0,0,25,,25,"0,04"
26/12/2021 8:30:00,39,1,38,0,0,0,1,1,0,38,,38,"0,06"
26/12/2021 9:00:00,76,7,69,0,2,-2,9,10,-1,66,,66,"0,10"
26/12/2021 9:30:00,187,28,159,3,3,0,15,14,1,160,2,158,"0,24"
26/12/2021 10:00:00,302,73,229,8,7,1,22,16,6,236,3,233,"0,35"
26/12/2021 10:30:00,438,139,299,14,11,3,29,21,8,310,3,307,"0,46"
26/12/2021 11:00:00,593,230,363,17,14,3,36,26,10,376,4,372,"0,56"
26/12/2021 11:30:00,778,345,433,23,25,-2,43,30,13,444,6,438,"0,66"
26/12/2021 12:00:00,991,493,498,39,40,-1,57,39,18,515,6,509,"0,77"
26/12/2021 12:30:00,1.218,668,550,57,55,2,62,50,12,564,8,556,"0,84"
26/12/2021 13:00:00,1.446,843,603,67,67,0,70,61,9,612,8,604,"0,91"
26/12/2021 13:30:00,1.631,1.052,579,84,81,3,75,65,10,592,8,584,"0,88"
26/12/2021 14:00:00,1.825,1.277,548,94,98,-4,83,73,10,554,8,546,"0,82"
26/12/2021 14:30:00,1.981,1.489,492,106,109,-3,88,83,5,494,9,485,"0,73"
26/12/2021 15:00:00,2.125,1.683,442,115,116,-1,93,89,4,445,9,436,"0,66"
26/12/2021 15:30:00,2.249,1.880,369,124,129,-5,96,95,1,365,10,355,"0,53"
26/12/2021 16:00:00,2.384,2.045,339,134,137,-3,103,98,5,341,11,330,"0,50"
26/12/2021 16:30:00,2.524,2.194,330,147,149,-2,113,103,10,338,13,325,"0,49"
26/12/2021 17:00:00,2.683,2.318,365,161,167,-6,122,111,11,370,15,355,"0,53"
26/12/2021 17:30:00,2.830,2.470,360,175,177,-2,126,119,7,365,15,350,"0,53"
26/12/2021 18:00:00,2.999,2.604,395,188,185,3,130,127,3,401,18,383,"0,58"
26/12/2021 18:30:00,3.138,2.757,381,193,195,-2,133,134,-1,378,20,358,"0,54"
26/12/2021 19:00:00,3.265,2.924,341,204,206,-2,138,137,1,340,21,319,"0,48"
26/12/2021 19:30:00,3.369,3.073,296,214,213,1,146,142,4,301,21,280,"0,42"
26/12/2021 20:00:00,3.476,3.208,268,222,222,0,147,147,0,268,22,246,"0,37"
26/12/2021 20:30:00,3.535,3.317,218,228,233,-5,149,153,-4,209,22,187,"0,28"
26/12/2021 21:00:00,3.555,3.430,125,236,241,-5,149,156,-7,113,22,91,"0,14"
26/12/2021 21:30:00,3.556,3.496,60,239,246,-7,149,156,-7,46,22,24,"0,04"
26/12/2021 22:00:00,3.557,3.505,52,241,248,-7,149,154,-5,40,22,18,"0,03"
27/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
27/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
27/12/2021 8:00:00,39,,39,34,1,33,2,2,0,72,1,71,"0,11"
27/12/2021 8:30:00,77,14,63,45,1,44,2,2,0,107,1,106,"0,16"
27/12/2021 9:00:00,136,44,92,49,1,48,7,2,5,145,1,144,"0,22"
27/12/2021 9:30:00,208,80,128,51,2,49,12,4,8,185,2,183,"0,28"
27/12/2021 10:00:00,306,121,185,55,4,51,14,10,4,240,4,236,"0,35"
27/12/2021 10:30:00,416,193,223,64,10,54,18,13,5,282,5,277,"0,42"
27/12/2021 11:00:00,554,287,267,74,18,56,21,17,4,327,6,321,"0,48"
27/12/2021 11:30:00,679,390,289,91,32,59,27,19,8,356,7,349,"0,52"
27/12/2021 12:00:00,826,517,309,107,45,62,32,23,9,380,7,373,"0,56"
27/12/2021 12:30:00,962,641,321,123,62,61,34,29,5,387,8,379,"0,57"
27/12/2021 13:00:00,1.102,771,331,145,82,63,42,34,8,402,10,392,"0,59"
27/12/2021 13:30:00,1.251,907,344,160,98,62,45,38,7,413,12,401,"0,60"
27/12/2021 14:00:00,1.393,1.028,365,183,110,73,52,41,11,449,15,434,"0,65"
27/12/2021 14:30:00,1.554,1.180,374,197,130,67,56,50,6,447,17,430,"0,65"
27/12/2021 15:00:00,1.683,1.336,347,210,143,67,61,55,6,420,18,402,"0,60"
27/12/2021 15:30:00,1.790,1.486,304,220,155,65,67,59,8,377,20,357,"0,54"
27/12/2021 16:00:00,1.912,1.619,293,236,169,67,74,61,13,373,20,353,"0,53"
27/12/2021 16:30:00,2.071,1.749,322,247,194,53,78,68,10,385,20,365,"0,55"
27/12/2021 17:00:00,2.227,1.873,354,259,210,49,83,72,11,414,20,394,"0,59"
27/12/2021 17:30:00,2.397,2.005,392,273,228,45,88,77,11,448,21,427,"0,64"
27/12/2021 18:00:00,2.584,2.150,434,286,248,97,97,82,15,546,24,522,"0,78"
27/12/2021 18:30:00,2.776,2.310,466,297,260,37,105,91,14,517,28,489,"0,74"
27/12/2021 19:00:00,2.990,2.480,510,307,274,33,112,100,12,555,32,523,"0,79"
27/12/2021 19:30:00,3.204,2.660,544,316,289,27,120,102,18,589,35,554,"0,83"
27/12/2021 20:00:00,3.332,2.844,488,330,301,29,123,110,13,530,38,492,"0,74"
27/12/2021 20:30:00,3.412,3.068,344,339,311,28,125,120,5,377,40,337,"0,51"
27/12/2021 21:00:00,3.431,3.239,192,352,324,28,125,122,3,223,40,183,"0,28"
27/12/2021 21:30:00,3.433,3.332,101,358,336,22,125,125,0,123,42,81,"0,12"
27/12/2021 22:00:00,3.434,3.343,91,360,342,18,125,125,0,109,42,67,"0,10"
28/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
28/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
28/12/2021 8:00:00,44,4,40,33,4,29,1,2,-1,68,6,62,"0,09"
28/12/2021 8:30:00,92,5,87,43,4,39,4,3,1,127,6,121,"0,18"
28/12/2021 9:00:00,170,55,115,50,4,46,6,3,3,164,6,158,"0,24"
28/12/2021 9:30:00,281,100,181,52,6,46,11,5,6,233,6,227,"0,34"
28/12/2021 10:00:00,392,179,213,61,14,47,19,9,10,270,7,263,"0,40"
28/12/2021 10:30:00,518,257,261,76,25,51,21,10,11,323,7,316,"0,48"
28/12/2021 11:00:00,664,354,310,84,37,47,27,13,14,371,10,361,"0,54"
28/12/2021 11:30:00,794,463,331,95,45,50,37,22,15,396,11,385,"0,58"
28/12/2021 12:00:00,948,583,365,106,57,49,39,29,10,424,11,413,"0,62"
28/12/2021 12:30:00,1.121,724,397,122,70,52,44,34,10,459,13,446,"0,67"
28/12/2021 13:00:00,1.281,879,402,139,87,52,47,40,7,461,15,446,"0,67"
28/12/2021 13:30:00,1.425,1.054,371,151,94,57,54,45,9,437,16,421,"0,63"
28/12/2021 14:00:00,1.541,1.211,330,166,106,60,56,50,6,396,18,378,"0,57"
28/12/2021 14:30:00,1.662,1.360,302,180,120,60,62,54,8,370,20,350,"0,53"
28/12/2021 15:00:00,1.787,1.484,303,193,137,56,65,57,8,367,22,345,"0,52"
28/12/2021 15:30:00,1.938,1.604,334,209,152,57,67,62,5,396,23,373,"0,56"
28/12/2021 16:00:00,2.068,1.741,327,225,178,47,70,64,6,380,25,355,"0,53"
28/12/2021 16:30:00,2.207,1.881,326,238,202,36,73,67,6,368,26,342,"0,51"
28/12/2021 17:00:00,2.374,2.017,357,252,218,34,77,70,7,398,27,371,"0,56"
28/12/2021 17:30:00,2.546,2.167,379,263,232,31,77,72,5,415,28,387,"0,58"
28/12/2021 18:00:00,2.732,2.316,416,278,253,25,81,76,5,446,29,417,"0,63"
28/12/2021 18:30:00,2.917,2.476,441,292,271,21,88,78,10,472,31,441,"0,66"
28/12/2021 19:00:00,3.119,2.618,501,305,286,19,99,80,19,539,31,508,"0,76"
28/12/2021 19:30:00,3.327,2.785,542,320,303,17,104,86,18,577,32,545,"0,82"
28/12/2021 20:00:00,3.478,2.977,501,334,319,15,113,95,18,534,34,500,"0,75"
28/12/2021 20:30:00,3.557,3.181,376,350,335,15,116,103,13,404,35,369,"0,55"
28/12/2021 21:00:00,3.587,3.370,217,372,361,11,118,113,5,233,40,193,"0,29"
28/12/2021 21:30:00,3.591,3.516,75,388,377,11,118,118,0,86,42,44,"0,07"
28/12/2021 22:00:00,3.591,3.545,46,391,383,8,118,120,-2,52,42,10,"0,02"
29/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
29/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
29/12/2021 8:00:00,45,0,45,33,6,27,2,1,1,73,2,71,"0,11"
29/12/2021 8:30:00,121,23,98,42,6,36,5,1,4,138,2,136,"0,20"
29/12/2021 9:00:00,197,57,140,49,6,43,9,4,5,188,2,186,"0,28"
29/12/2021 9:30:00,317,107,210,51,6,45,16,5,11,266,2,264,"0,40"
29/12/2021 10:00:00,447,177,270,59,11,48,20,9,11,329,3,326,"0,49"
29/12/2021 10:30:00,587,281,306,71,21,50,23,15,8,364,3,361,"0,54"
29/12/2021 11:00:00,763,402,361,86,33,53,30,20,10,424,3,421,"0,63"
29/12/2021 11:30:00,918,567,351,100,47,53,37,25,12,416,4,412,"0,62"
29/12/2021 12:00:00,1.068,711,357,112,58,54,42,29,13,424,5,419,"0,63"
29/12/2021 12:30:00,1.247,857,390,128,74,54,49,33,16,460,5,455,"0,68"
29/12/2021 13:00:00,1.413,1.029,384,146,92,54,52,37,15,453,7,446,"0,67"
29/12/2021 13:30:00,1.591,1.175,416,166,110,56,57,42,15,487,8,479,"0,72"
29/12/2021 14:00:00,1.744,1.343,401,187,125,62,60,47,13,476,9,467,"0,70"
29/12/2021 14:30:00,1.903,1.480,423,204,141,63,64,51,13,499,10,489,"0,74"
29/12/2021 15:00:00,2.034,1.666,368,221,157,64,72,57,15,447,12,435,"0,65"
29/12/2021 15:30:00,2.180,1.816,364,238,172,66,73,64,9,439,13,426,"0,64"
29/12/2021 16:00:00,2.355,1.977,378,249,193,56,81,67,14,448,13,435,"0,65"
29/12/2021 16:30:00,2.496,2.118,378,262,208,54,85,75,10,442,14,428,"0,64"
29/12/2021 17:00:00,2.692,2.285,407,273,227,46,87,81,6,459,22,437,"0,66"
29/12/2021 17:30:00,2.866,2.438,428,283,244,39,93,86,7,474,28,446,"0,67"
29/12/2021 18:00:00,3.081,2.569,512,294,265,29,101,86,15,556,30,526,"0,79"
29/12/2021 18:30:00,3.284,2.730,554,309,282,27,110,90,20,601,30,571,"0,86"
29/12/2021 19:00:00,3.493,2.861,632,314,292,22,115,92,23,677,72,605,"0,91"
29/12/2021 19:30:00,3.665,2.978,687,323,298,25,121,98,23,735,147,588,"0,88"
29/12/2021 20:00:00,3.857,3.110,747,337,314,23,125,100,25,795,259,536,"0,81"
29/12/2021 20:30:00,3.981,3.193,788,352,318,34,125,101,24,846,409,437,"0,66"
29/12/2021 21:00:00,4.017,3.276,741,370,327,43,126,102,24,808,516,292,"0,44"
29/12/2021 21:30:00,4.034,3.311,723,373,329,44,127,103,24,791,666,125,"0,19"
29/12/2021 22:00:00,4.044,3.311,733,373,329,44,127,103,24,801,769,32,"0,05"
30/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
30/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
30/12/2021 8:00:00,57,5,52,33,31,2,2,24,-22,32,5,27,"0,04"
30/12/2021 8:30:00,184,23,161,40,31,9,6,24,-18,152,5,147,"0,22"
30/12/2021 9:00:00,337,68,269,44,31,13,12,27,-15,267,6,261,"0,39"
30/12/2021 9:30:00,507,155,352,50,34,16,17,28,-11,357,8,349,"0,52"
30/12/2021 10:00:00,696,297,399,57,39,18,20,37,-17,400,8,392,"0,59"
30/12/2021 10:30:00,889,453,436,67,46,21,31,40,-9,448,8,440,"0,66"
30/12/2021 11:00:00,1.090,601,489,76,59,17,33,45,-12,494,10,484,"0,73"
30/12/2021 11:30:00,1.304,768,536,88,69,19,41,52,-11,544,14,530,"0,80"
30/12/2021 12:00:00,1.518,967,551,105,82,23,49,53,-4,570,15,555,"0,83"
30/12/2021 12:30:00,1.702,1.121,581,119,97,22,59,56,3,606,18,588,"0,88"
30/12/2021 13:00:00,1.896,1.288,608,136,110,26,64,63,1,635,48,587,"0,88"
30/12/2021 13:30:00,2.055,1.449,606,151,124,27,68,68,0,633,110,523,"0,79"
30/12/2021 14:00:00,2.236,1.612,624,170,130,40,72,72,0,664,149,515,"0,77"
30/12/2021 14:30:00,2.428,1.771,657,184,142,42,78,76,2,701,177,524,"0,79"
30/12/2021 15:00:00,2.608,1.962,646,194,155,39,81,80,1,686,182,504,"0,76"
30/12/2021 15:30:00,2.767,2.146,621,209,169,40,85,85,0,661,184,477,"0,72"
30/12/2021 16:00:00,2.966,2.311,655,218,183,35,92,89,3,693,185,508,"0,76"
30/12/2021 16:30:00,3.161,2.487,674,229,197,32,103,97,6,712,189,523,"0,79"
30/12/2021 17:00:00,3.362,2.682,680,242,218,24,108,101,7,711,192,519,"0,78"
30/12/2021 17:30:00,3.575,2.870,705,253,233,20,115,111,4,729,192,537,"0,81"
30/12/2021 18:00:00,3.804,3.036,768,268,253,15,123,116,7,790,195,595,"0,89"
30/12/2021 18:30:00,3.992,3.202,790,277,271,6,129,123,6,802,196,606,"0,91"
30/12/2021 19:00:00,4.107,3.313,794,290,280,10,133,127,6,810,245,565,"0,85"
30/12/2021 19:30:00,4.240,3.387,853,296,290,6,139,129,10,869,360,509,"0,77"
30/12/2021 20:00:00,4.435,3.496,939,307,303,4,146,134,12,955,459,496,"0,75"
30/12/2021 20:30:00,4.544,3.631,913,324,317,7,147,135,12,932,481,451,"0,68"
30/12/2021 21:00:00,4.593,3.810,783,348,340,8,148,141,7,798,485,313,"0,47"
30/12/2021 21:30:00,4.600,3.944,656,368,365,3,148,150,-2,657,488,169,"0,25"
30/12/2021 22:00:00,4.602,4.054,548,382,378,4,148,151,-3,549,493,56,"0,08"
31/12/2021 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
31/12/2021 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
31/12/2021 8:00:00,108,3,105,37,8,29,10,21,-11,123,7,116,"0,17"
31/12/2021 8:30:00,327,38,289,43,9,34,25,23,2,325,7,318,"0,48"
31/12/2021 9:00:00,549,128,421,51,16,35,31,29,2,458,7,451,"0,68"
31/12/2021 9:30:00,794,269,525,59,24,35,41,40,1,561,7,554,"0,83"
31/12/2021 10:00:00,1.013,464,549,72,35,37,48,53,-5,581,9,572,"0,86"
31/12/2021 10:30:00,1.252,669,583,88,50,38,57,62,-5,616,10,606,"0,91"
31/12/2021 11:00:00,1.471,886,585,104,64,40,62,69,-7,618,13,605,"0,91"
31/12/2021 11:30:00,1.608,1.027,581,115,77,38,67,76,-9,610,69,541,"0,81"
31/12/2021 12:00:00,1.814,1.156,658,133,87,46,68,76,-8,696,163,533,"0,80"
31/12/2021 12:30:00,2.018,1.314,704,147,100,47,83,80,3,754,205,549,"0,83"
31/12/2021 13:00:00,2.233,1.393,840,164,107,57,84,83,1,898,318,580,"0,87"
31/12/2021 13:30:00,2.431,1.463,968,179,110,69,96,84,12,1.049,431,618,"0,93"
31/12/2021 14:00:00,2.622,1.536,1.086,192,113,79,101,84,17,1.182,547,635,"0,95"
31/12/2021 14:30:00,2.835,1.607,1.228,203,116,87,110,85,25,1.340,684,656,"0,99"
31/12/2021 15:00:00,3.016,1.688,1.328,213,124,89,115,88,27,1.444,814,630,"0,95"
31/12/2021 15:30:00,3.186,1.755,1.431,224,138,86,124,88,36,1.553,938,615,"0,92"
31/12/2021 16:00:00,3.269,1.802,1.467,230,143,87,130,89,41,1.595,990,605,"0,91"
31/12/2021 16:30:00,3.459,1.960,1.499,239,149,90,134,96,38,1.627,1.044,583,"0,88"
31/12/2021 17:00:00,3.613,2.131,1.482,251,158,93,138,98,40,1.615,1.103,512,"0,77"
31/12/2021 17:30:00,3.756,2.326,1.430,264,173,91,140,101,39,1.560,1.108,452,"0,68"
31/12/2021 18:00:00,3.818,2.480,1.338,278,185,93,143,109,34,1.465,1.111,354,"0,53"
31/12/2021 18:30:00,3.825,2.627,1.198,296,210,86,143,113,30,1.314,1.115,199,"0,30"
31/12/2021 19:00:00,3.829,2.661,1.168,307,233,74,143,113,30,1.272,1.115,157,"0,24"
31/12/2021 19:30:00,3.829,2.664,1.165,307,239,68,143,113,30,1.263,1.259,4,"0,01"
31/12/2021 20:00:00,,,0,,,0,,,0,0,,0,"0,00"
31/12/2021 20:30:00,,,0,,,0,,,0,0,,0,"0,00"
31/12/2021 21:00:00,,,0,,,0,,,0,0,,0,"0,00"
31/12/2021 21:30:00,,,0,,,0,,,0,0,,0,"0,00"
31/12/2021 22:00:00,,,0,,,0,,,0,0,,0,"0,00"
1/01/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
1/01/2022 7:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 8:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 8:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 9:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 9:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 10:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 10:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 11:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 11:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 12:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 12:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 13:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 13:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 14:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 14:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 15:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 15:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 16:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 16:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 17:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 17:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 18:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 18:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 19:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 19:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 20:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 20:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 21:00:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 21:30:00,,,0,,,0,,,0,0,,,"0,00"
1/01/2022 22:00:00,,,0,,,0,,,0,0,,,"0,00"
2/01/2022 7:00:00,,,0,,,0,,,0,0,,0,"0,00"
2/01/2022 7:30:00,,,0,,,0,,,0,0,,0,"0,00"
2/01/2022 8:00:00,20,1,19,0,10,-10,,,0,9,1,8,"0,01"
2/01/2022 8:30:00,30,1,29,0,10,-10,,,0,19,1,18,"0,03"
2/01/2022 9:00:00,65,2,63,0,25,-25,,,0,38,1,37,"0,06"
2/01/2022 9:30:00,146,13,133,1,26,-25,8,21,-13,95,1,94,"0,14"
2/01/2022 10:00:00,236,51,185,6,27,-21,11,33,-22,142,1,141,"0,21"
2/01/2022 10:30:00,340,125,215,11,33,-22,14,41,-27,166,2,164,"0,25"
2/01/2022 11:00:00,483,216,267,20,41,-21,23,53,-30,216,3,213,"0,32"
2/01/2022 11:30:00,642,304,338,31,51,-20,30,68,-38,280,5,275,"0,41"
2/01/2022 12:00:00,842,443,399,38,60,-22,39,73,-34,343,6,337,"0,51"
2/01/2022 12:30:00,1.037,601,436,46,69,-23,49,78,-29,384,8,376,"0,57"
2/01/2022 13:00:00,1.242,762,480,57,82,-25,55,85,-30,425,8,417,"0,63"
2/01/2022 13:30:00,1.441,938,503,75,97,-22,62,97,-35,446,11,435,"0,65"
2/01/2022 14:00:00,1.606,1.132,474,87,109,-22,67,105,-38,414,12,402,"0,60"
2/01/2022 14:30:00,1.777,1.334,443,105,125,-20,70,111,-41,382,13,369,"0,55"
2/01/2022 15:00:00,1.896,1.499,397,110,134,-24,77,118,-41,332,14,318,"0,48"
2/01/2022 15:30:00,2.035,1.690,345,117,142,-25,84,120,-36,284,18,266,"0,40"
2/01/2022 16:00:00,2.157,1.820,337,127,150,-23,90,128,-38,276,20,256,"0,38"
2/01/2022 16:30:00,2.313,1.958,355,135,159,-24,93,134,-41,290,23,267,"0,40"
